cell_id,cycle,impedance_ohm,impedance_growth_pct
cell_005,756,0.05679,16.52
cell_005,757,0.05633,15.57
cell_005,758,0.05628,15.48
cell_005,759,0.05631,15.53
cell_005,760,0.05662,16.16
cell_005,761,0.05629,15.49
cell_005,762,0.05635,15.61
cell_005,763,0.05656,16.05
cell_005,764,0.05623,15.37
cell_005,765,0.05689,16.72
cell_005,766,0.05646,15.84
cell_005,767,0.05675,16.44
cell_005,768,0.05611,15.13
cell_005,769,0.05654,16.0
cell_005,770,0.05669,16.31
cell_005,771,0.05681,16.56
cell_005,772,0.05613,15.18
cell_005,773,0.05623,15.37
cell_005,774,0.05707,17.11
cell_005,775,0.05699,16.94
cell_005,776,0.05642,15.76
cell_005,777,0.05619,15.29
cell_005,778,0.05707,17.09
cell_005,779,0.05674,16.41
cell_005,780,0.05708,17.11
cell_005,781,0.05687,16.68
cell_005,782,0.05688,16.71
cell_005,783,0.05627,15.45
cell_005,784,0.05633,15.58
cell_005,785,0.05642,15.76
cell_005,786,0.05684,16.62
cell_005,787,0.05678,16.5
cell_005,788,0.05726,17.49
cell_005,789,0.05708,17.12
cell_005,790,0.057,16.95
cell_005,791,0.05657,16.07
cell_005,792,0.05672,16.37
cell_005,793,0.05663,16.2
cell_005,794,0.05655,16.02
cell_005,795,0.05728,17.52
cell_005,796,0.05669,16.31
cell_005,797,0.0573,17.56
cell_005,798,0.05659,16.1
cell_005,799,0.05716,17.27
cell_005,800,0.05713,17.22
cell_006,1,0.04934,-0.61
cell_006,2,0.04959,-0.11
cell_006,3,0.05001,0.73
cell_006,4,0.05002,0.75
cell_006,5,0.05003,0.78
cell_006,6,0.05009,0.91
cell_006,7,0.04945,-0.39
cell_006,8,0.04975,0.21
cell_006,9,0.04927,-0.75
cell_006,10,0.05011,0.93
cell_006,11,0.04997,0.65
cell_006,12,0.04972,0.15
cell_006,13,0.04966,0.03
cell_006,14,0.05012,0.95
cell_006,15,0.05006,0.84
cell_006,16,0.04934,-0.61
cell_006,17,0.05009,0.9
cell_006,18,0.0497,0.12
cell_006,19,0.04952,-0.25
cell_006,20,0.04938,-0.53
cell_006,21,0.04997,0.66
cell_006,22,0.04996,0.64
cell_006,23,0.04979,0.3
cell_006,24,0.04974,0.2
cell_006,25,0.04985,0.42
cell_006,26,0.05016,1.05
cell_006,27,0.04988,0.48
cell_006,28,0.04949,-0.32
cell_006,29,0.05006,0.85
cell_006,30,0.05015,1.01
cell_006,31,0.04946,-0.37
cell_006,32,0.04967,0.05
cell_006,33,0.04984,0.4
cell_006,34,0.04991,0.54
cell_006,35,0.05038,1.48
cell_006,36,0.05042,1.57
cell_006,37,0.04952,-0.25
cell_006,38,0.04959,-0.12
cell_006,39,0.05045,1.61
cell_006,40,0.04979,0.3
cell_006,41,0.04961,-0.07
cell_006,42,0.04956,-0.17
cell_006,43,0.05042,1.57
cell_006,44,0.05014,1.01
cell_006,45,0.05048,1.68
cell_006,46,0.0496,-0.08
cell_006,47,0.05002,0.77
cell_006,48,0.04991,0.53
cell_006,49,0.04974,0.19
cell_006,50,0.0504,1.53
cell_006,51,0.05013,0.98
cell_006,52,0.05024,1.21
cell_006,53,0.0498,0.31
cell_006,54,0.05007,0.86
cell_006,55,0.05018,1.08
cell_006,56,0.04998,0.68
cell_006,57,0.05045,1.63
cell_006,58,0.05061,1.95
cell_006,59,0.05006,0.84
cell_006,60,0.0499,0.52
cell_006,61,0.05005,0.81
cell_006,62,0.05068,2.09
cell_006,63,0.05044,1.6
cell_006,64,0.04979,0.29
cell_006,65,0.05025,1.21
cell_006,66,0.04989,0.49
cell_006,67,0.05041,1.55
cell_006,68,0.05044,1.61
cell_006,69,0.0498,0.32
cell_006,70,0.05009,0.89
cell_006,71,0.05073,2.19
cell_006,72,0.05051,1.75
cell_006,73,0.05001,0.73
cell_006,74,0.0504,1.52
cell_006,75,0.05027,1.27
cell_006,76,0.05073,2.19
cell_006,77,0.05025,1.23
cell_006,78,0.05051,1.73
cell_006,79,0.05056,1.85
cell_006,80,0.05007,0.86
cell_006,81,0.05041,1.54
cell_006,82,0.0508,2.32
cell_006,83,0.05021,1.14
cell_006,84,0.05031,1.34
cell_006,85,0.05051,1.75
cell_006,86,0.05036,1.44
cell_006,87,0.05093,2.59
cell_006,88,0.05055,1.82
cell_006,89,0.0507,2.13
cell_006,90,0.05052,1.76
cell_006,91,0.05055,1.83
cell_006,92,0.05031,1.33
cell_006,93,0.05005,0.81
cell_006,94,0.05004,0.8
cell_006,95,0.05085,2.44
cell_006,96,0.05014,0.99
cell_006,97,0.05087,2.46
cell_006,98,0.05071,2.15
cell_006,99,0.05062,1.97
cell_006,100,0.05056,1.83
cell_006,101,0.05084,2.41
cell_006,102,0.05085,2.42
cell_006,103,0.05057,1.87
cell_006,104,0.05098,2.69
cell_006,105,0.05111,2.96
cell_006,106,0.05023,1.18
cell_006,107,0.05034,1.4
cell_006,108,0.05043,1.59
cell_006,109,0.0502,1.13
cell_006,110,0.05108,2.89
cell_006,111,0.0507,2.13
cell_006,112,0.05073,2.18
cell_006,113,0.05093,2.58
cell_006,114,0.0506,1.92
cell_006,115,0.05098,2.68
cell_006,116,0.05089,2.5
cell_006,117,0.0511,2.94
cell_006,118,0.05117,3.08
cell_006,119,0.05078,2.3
cell_006,120,0.05045,1.62
cell_006,121,0.05116,3.04
cell_006,122,0.05033,1.38
cell_006,123,0.05119,3.12
cell_006,124,0.0505,1.72
cell_006,125,0.05109,2.91
cell_006,126,0.051,2.73
cell_006,127,0.05113,2.99
cell_006,128,0.0504,1.51
cell_006,129,0.0504,1.52
cell_006,130,0.05081,2.35
cell_006,131,0.05118,3.09
cell_006,132,0.0508,2.33
cell_006,133,0.05082,2.37
cell_006,134,0.05131,3.35
cell_006,135,0.05094,2.62
cell_006,136,0.05064,2.01
cell_006,137,0.05144,3.63
cell_006,138,0.05075,2.23
cell_006,139,0.05112,2.97
cell_006,140,0.05136,3.46
cell_006,141,0.05075,2.24
cell_006,142,0.05122,3.18
cell_006,143,0.05098,2.69
cell_006,144,0.05054,1.8
cell_006,145,0.0507,2.12
cell_006,146,0.05078,2.29
cell_006,147,0.05141,3.55
cell_006,148,0.05154,3.82
cell_006,149,0.05154,3.81
cell_006,150,0.05147,3.68
cell_006,151,0.05111,2.96
cell_006,152,0.05125,3.23
cell_006,153,0.05109,2.92
cell_006,154,0.05142,3.57
cell_006,155,0.0515,3.74
cell_006,156,0.05096,2.66
cell_006,157,0.05161,3.95
cell_006,158,0.05101,2.74
cell_006,159,0.05085,2.44
cell_006,160,0.05123,3.2
cell_006,161,0.05077,2.27
cell_006,162,0.05149,3.72
cell_006,163,0.05169,4.11
cell_006,164,0.05122,3.18
cell_006,165,0.05115,3.03
cell_006,166,0.05124,3.2
cell_006,167,0.05154,3.81
cell_006,168,0.05101,2.76
cell_006,169,0.05117,3.08
cell_006,170,0.05084,2.4
cell_006,171,0.051,2.73
cell_006,172,0.05126,3.26
cell_006,173,0.05168,4.1
cell_006,174,0.05134,3.41
cell_006,175,0.05111,2.94
cell_006,176,0.05125,3.24
cell_006,177,0.05178,4.29
cell_006,178,0.05093,2.59
cell_006,179,0.05161,3.95
cell_006,180,0.05096,2.64
cell_006,181,0.05132,3.38
cell_006,182,0.05104,2.81
cell_006,183,0.05119,3.12
cell_006,184,0.05096,2.65
cell_006,185,0.05147,3.68
cell_006,186,0.05101,2.76
cell_006,187,0.05142,3.58
cell_006,188,0.05159,3.91
cell_006,189,0.05189,4.52
cell_006,190,0.05151,3.77
cell_006,191,0.05196,4.67
cell_006,192,0.05107,2.88
cell_006,193,0.0519,4.54
cell_006,194,0.05112,2.97
cell_006,195,0.05177,4.28
cell_006,196,0.05202,4.79
cell_006,197,0.0517,4.14
cell_006,198,0.05148,3.69
cell_006,199,0.05166,4.07
cell_006,200,0.05136,3.45
cell_006,201,0.0512,3.14
cell_006,202,0.05123,3.2
cell_006,203,0.0512,3.13
cell_006,204,0.05209,4.92
cell_006,205,0.05155,3.84
cell_006,206,0.05168,4.09
cell_006,207,0.05123,3.19
cell_006,208,0.05138,3.49
cell_006,209,0.0513,3.34
cell_006,210,0.0521,4.95
cell_006,211,0.0516,3.95
cell_006,212,0.05219,5.14
cell_006,213,0.05126,3.25
cell_006,214,0.0513,3.33
cell_006,215,0.05189,4.52
cell_006,216,0.05176,4.26
cell_006,217,0.052,4.75
cell_006,218,0.05178,4.3
cell_006,219,0.05167,4.08
cell_006,220,0.05181,4.36
cell_006,221,0.05144,3.62
cell_006,222,0.05162,3.98
cell_006,223,0.0521,4.94
cell_006,224,0.05229,5.34
cell_006,225,0.05165,4.03
cell_006,226,0.05219,5.12
cell_006,227,0.05209,4.93
cell_006,228,0.0517,4.15
cell_006,229,0.05202,4.79
cell_006,230,0.05164,4.02
cell_006,231,0.05227,5.3
cell_006,232,0.05224,5.22
cell_006,233,0.05168,4.1
cell_006,234,0.05228,5.32
cell_006,235,0.05172,4.19
cell_006,236,0.05184,4.42
cell_006,237,0.05171,4.15
cell_006,238,0.05206,4.86
cell_006,239,0.05232,5.39
cell_006,240,0.05171,4.16
cell_006,241,0.05199,4.73
cell_006,242,0.05228,5.3
cell_006,243,0.05184,4.41
cell_006,244,0.05186,4.46
cell_006,245,0.05188,4.51
cell_006,246,0.05198,4.71
cell_006,247,0.05171,4.16
cell_006,248,0.05187,4.49
cell_006,249,0.05237,5.49
cell_006,250,0.05242,5.59
cell_006,251,0.05163,3.99
cell_006,252,0.05196,4.67
cell_006,253,0.05261,5.97
cell_006,254,0.05237,5.49
cell_006,255,0.05216,5.07
cell_006,256,0.05172,4.19
cell_006,257,0.05203,4.81
cell_006,258,0.05204,4.83
cell_006,259,0.05263,6.01
cell_006,260,0.05247,5.7
cell_006,261,0.05254,5.84
cell_006,262,0.05203,4.8
cell_006,263,0.052,4.74
cell_006,264,0.05237,5.48
cell_006,265,0.05252,5.8
cell_006,266,0.05265,6.06
cell_006,267,0.05246,5.66
cell_006,268,0.05242,5.59
cell_006,269,0.05231,5.37
cell_006,270,0.05262,5.99
cell_006,271,0.05254,5.83
cell_006,272,0.05255,5.85
cell_006,273,0.05254,5.84
cell_006,274,0.05228,5.3
cell_006,275,0.05209,4.92
cell_006,276,0.05261,5.98
cell_006,277,0.05234,5.42
cell_006,278,0.05232,5.39
cell_006,279,0.05213,5.0
cell_006,280,0.05224,5.22
cell_006,281,0.05212,4.99
cell_006,282,0.05227,5.3
cell_006,283,0.05212,4.98
cell_006,284,0.05222,5.19
cell_006,285,0.05281,6.37
cell_006,286,0.05214,5.02
cell_006,287,0.05221,5.17
cell_006,288,0.05227,5.29
cell_006,289,0.0523,5.34
cell_006,290,0.05266,6.07
cell_006,291,0.0526,5.94
cell_006,292,0.05269,6.14
cell_006,293,0.05255,5.84
cell_006,294,0.05302,6.8
cell_006,295,0.0521,4.95
cell_006,296,0.05225,5.24
cell_006,297,0.05248,5.71
cell_006,298,0.05228,5.3
cell_006,299,0.05212,4.98
cell_006,300,0.05287,6.5
cell_006,301,0.05307,6.9
cell_006,302,0.05226,5.27
cell_006,303,0.05307,6.9
cell_006,304,0.0527,6.16
cell_006,305,0.05307,6.9
cell_006,306,0.05263,6.01
cell_006,307,0.05273,6.22
cell_006,308,0.05253,5.82
cell_006,309,0.05314,7.05
cell_006,310,0.05244,5.62
cell_006,311,0.05319,7.14
cell_006,312,0.05306,6.89
cell_006,313,0.05313,7.03
cell_006,314,0.05269,6.12
cell_006,315,0.05259,5.94
cell_006,316,0.05237,5.49
cell_006,317,0.05284,6.43
cell_006,318,0.05273,6.21
cell_006,319,0.05273,6.23
cell_006,320,0.05234,5.42
cell_006,321,0.05263,6.01
cell_006,322,0.05313,7.01
cell_006,323,0.05297,6.69
cell_006,324,0.053,6.76
cell_006,325,0.05242,5.59
cell_006,326,0.05281,6.39
cell_006,327,0.05257,5.9
cell_006,328,0.05244,5.63
cell_006,329,0.05257,5.89
cell_006,330,0.05252,5.8
cell_006,331,0.05252,5.78
cell_006,332,0.05283,6.43
cell_006,333,0.05334,7.43
cell_006,334,0.05319,7.14
cell_006,335,0.05338,7.52
cell_006,336,0.05343,7.63
cell_006,337,0.053,6.76
cell_006,338,0.05296,6.68
cell_006,339,0.05331,7.39
cell_006,340,0.05326,7.28
cell_006,341,0.0527,6.15
cell_006,342,0.05301,6.78
cell_006,343,0.05307,6.9
cell_006,344,0.05294,6.64
cell_006,345,0.0532,7.16
cell_006,346,0.05343,7.62
cell_006,347,0.05271,6.18
cell_006,348,0.05313,7.03
cell_006,349,0.05351,7.78
cell_006,350,0.05288,6.52
cell_006,351,0.05312,7.01
cell_006,352,0.05354,7.85
cell_006,353,0.05344,7.64
cell_006,354,0.05346,7.68
cell_006,355,0.05301,6.78
cell_006,356,0.05298,6.73
cell_006,357,0.05294,6.63
cell_006,358,0.05348,7.72
cell_006,359,0.05317,7.1
cell_006,360,0.05335,7.47
cell_006,361,0.05367,8.12
cell_006,362,0.05366,8.1
cell_006,363,0.05343,7.62
cell_006,364,0.05331,7.38
cell_006,365,0.05326,7.29
cell_006,366,0.05334,7.44
cell_006,367,0.05371,8.19
cell_006,368,0.0529,6.57
cell_006,369,0.05285,6.46
cell_006,370,0.05381,8.39
cell_006,371,0.0531,6.95
cell_006,372,0.05314,7.04
cell_006,373,0.05316,7.07
cell_006,374,0.0531,6.97
cell_006,375,0.05363,8.03
cell_006,376,0.05298,6.71
cell_006,377,0.05313,7.02
cell_006,378,0.053,6.76
cell_006,379,0.05378,8.33
cell_006,380,0.05384,8.45
cell_006,381,0.05332,7.39
cell_006,382,0.05371,8.19
cell_006,383,0.05359,7.94
cell_006,384,0.05323,7.23
cell_006,385,0.05323,7.22
cell_006,386,0.05344,7.65
cell_006,387,0.05343,7.63
cell_006,388,0.05355,7.87
cell_006,389,0.05326,7.29
cell_006,390,0.05331,7.39
cell_006,391,0.05321,7.19
cell_006,392,0.05342,7.61
cell_006,393,0.05373,8.23
cell_006,394,0.05341,7.59
cell_006,395,0.05362,8.02
cell_006,396,0.05348,7.73
cell_006,397,0.05337,7.51
cell_006,398,0.05333,7.42
cell_006,399,0.05342,7.61
cell_006,400,0.05404,8.85
cell_006,401,0.05377,8.3
cell_006,402,0.05359,7.94
cell_006,403,0.05394,8.64
cell_006,404,0.05398,8.73
cell_006,405,0.05326,7.28
cell_006,406,0.0542,9.18
cell_006,407,0.05324,7.25
cell_006,408,0.05373,8.22
cell_006,409,0.05385,8.47
cell_006,410,0.05413,9.03
cell_006,411,0.05375,8.27
cell_006,412,0.05377,8.31
cell_006,413,0.05354,7.84
cell_006,414,0.0534,7.56
cell_006,415,0.05377,8.31
cell_006,416,0.05344,7.64
cell_006,417,0.05337,7.5
cell_006,418,0.05396,8.68
cell_006,419,0.05367,8.11
cell_006,420,0.05396,8.68
cell_006,421,0.05358,7.93
cell_006,422,0.05376,8.28
cell_006,423,0.05403,8.84
cell_006,424,0.05432,9.42
cell_006,425,0.05396,8.69
cell_006,426,0.05434,9.46
cell_006,427,0.05421,9.19
cell_006,428,0.05411,8.99
cell_006,429,0.05351,7.79
cell_006,430,0.05411,8.99
cell_006,431,0.05432,9.42
cell_006,432,0.05399,8.75
cell_006,433,0.05423,9.23
cell_006,434,0.05416,9.1
cell_006,435,0.05396,8.69
cell_006,436,0.05378,8.33
cell_006,437,0.05363,8.04
cell_006,438,0.05393,8.64
cell_006,439,0.05406,8.89
cell_006,440,0.05453,9.84
cell_006,441,0.05405,8.88
cell_006,442,0.05427,9.31
cell_006,443,0.05433,9.43
cell_006,444,0.05457,9.91
cell_006,445,0.05422,9.22
cell_006,446,0.05462,10.02
cell_006,447,0.05385,8.48
cell_006,448,0.05427,9.32
cell_006,449,0.05424,9.25
cell_006,450,0.05403,8.84
cell_006,451,0.05465,10.08
cell_006,452,0.05402,8.81
cell_006,453,0.05373,8.23
cell_006,454,0.0542,9.17
cell_006,455,0.05416,9.09
cell_006,456,0.05442,9.63
cell_006,457,0.05455,9.87
cell_006,458,0.05441,9.6
cell_006,459,0.05441,9.61
cell_006,460,0.0547,10.19
cell_006,461,0.0543,9.38
cell_006,462,0.0541,8.97
cell_006,463,0.05481,10.4
cell_006,464,0.05466,10.1
cell_006,465,0.05409,8.96
cell_006,466,0.0545,9.77
cell_006,467,0.05466,10.11
cell_006,468,0.05467,10.13
cell_006,469,0.05425,9.28
cell_006,470,0.05412,9.01
cell_006,471,0.05491,10.6
cell_006,472,0.05407,8.91
cell_006,473,0.05437,9.52
cell_006,474,0.05465,10.09
cell_006,475,0.05457,9.92
cell_006,476,0.05409,8.96
cell_006,477,0.0543,9.38
cell_006,478,0.05409,8.96
cell_006,479,0.0548,10.39
cell_006,480,0.05425,9.28
cell_006,481,0.05429,9.35
cell_006,482,0.05412,9.02
cell_006,483,0.05437,9.52
cell_006,484,0.05422,9.22
cell_006,485,0.05431,9.39
cell_006,486,0.05479,10.37
cell_006,487,0.05471,10.21
cell_006,488,0.05489,10.57
cell_006,489,0.05451,9.8
cell_006,490,0.05455,9.89
cell_006,491,0.05463,10.05
cell_006,492,0.05481,10.41
cell_006,493,0.05475,10.28
cell_006,494,0.05454,9.86
cell_006,495,0.05427,9.32
cell_006,496,0.05495,10.69
cell_006,497,0.05436,9.49
cell_006,498,0.05476,10.3
cell_006,499,0.05493,10.65
cell_006,500,0.05465,10.08
cell_006,501,0.0545,9.79
cell_006,502,0.05427,9.32
cell_006,503,0.05517,11.14
cell_006,504,0.0543,9.38
cell_006,505,0.0544,9.57
cell_006,506,0.05525,11.29
cell_006,507,0.05494,10.66
cell_006,508,0.05487,10.53
cell_006,509,0.05516,11.11
cell_006,510,0.05492,10.63
cell_006,511,0.05497,10.73
cell_006,512,0.05495,10.69
cell_006,513,0.05475,10.28
cell_006,514,0.05516,11.12
cell_006,515,0.05532,11.43
cell_006,516,0.055,10.8
cell_006,517,0.05528,11.35
cell_006,518,0.05495,10.69
cell_006,519,0.05527,11.34
cell_006,520,0.05484,10.47
cell_006,521,0.05532,11.44
cell_006,522,0.05476,10.3
cell_006,523,0.05466,10.09
cell_006,524,0.05451,9.81
cell_006,525,0.05506,10.9
cell_006,526,0.0554,11.59
cell_006,527,0.05527,11.34
cell_006,528,0.05507,10.94
cell_006,529,0.05473,10.24
cell_006,530,0.05463,10.04
cell_006,531,0.05542,11.64
cell_006,532,0.05553,11.85
cell_006,533,0.05469,10.17
cell_006,534,0.055,10.78
cell_006,535,0.05533,11.45
cell_006,536,0.05512,11.04
cell_006,537,0.0548,10.37
cell_006,538,0.05511,11.01
cell_006,539,0.05537,11.54
cell_006,540,0.05511,11.02
cell_006,541,0.05469,10.15
cell_006,542,0.05481,10.41
cell_006,543,0.05561,12.03
cell_006,544,0.0552,11.19
cell_006,545,0.05473,10.24
cell_006,546,0.05515,11.1
cell_006,547,0.05552,11.84
cell_006,548,0.05541,11.61
cell_006,549,0.05491,10.61
cell_006,550,0.05529,11.37
cell_006,551,0.05538,11.55
cell_006,552,0.05524,11.26
cell_006,553,0.05532,11.43
cell_006,554,0.05551,11.82
cell_006,555,0.05541,11.61
cell_006,556,0.05512,11.04
cell_006,557,0.05502,10.83
cell_006,558,0.05559,11.97
cell_006,559,0.05573,12.27
cell_006,560,0.05565,12.09
cell_006,561,0.05567,12.13
cell_006,562,0.05584,12.48
cell_006,563,0.05566,12.12
cell_006,564,0.05566,12.12
cell_006,565,0.05577,12.34
cell_006,566,0.05562,12.04
cell_006,567,0.05523,11.25
cell_006,568,0.05517,11.12
cell_006,569,0.05581,12.42
cell_006,570,0.05574,12.27
cell_006,571,0.0559,12.59
cell_006,572,0.05568,12.17
cell_006,573,0.05571,12.21
cell_006,574,0.0558,12.4
cell_006,575,0.05551,11.82
cell_006,576,0.05547,11.74
cell_006,577,0.0553,11.38
cell_006,578,0.0558,12.41
cell_006,579,0.05562,12.04
cell_006,580,0.05583,12.47
cell_006,581,0.05531,11.42
cell_006,582,0.05586,12.52
cell_006,583,0.05554,11.88
cell_006,584,0.05571,12.22
cell_006,585,0.05603,12.87
cell_006,586,0.05559,11.98
cell_006,587,0.05613,13.06
cell_006,588,0.0559,12.61
cell_006,589,0.05561,12.01
cell_006,590,0.05601,12.82
cell_006,591,0.05598,12.75
cell_006,592,0.05548,11.75
cell_006,593,0.05615,13.1
cell_006,594,0.05546,11.72
cell_006,595,0.05582,12.45
cell_006,596,0.05527,11.33
cell_006,597,0.05532,11.44
cell_006,598,0.05615,13.1
cell_006,599,0.05601,12.83
cell_006,600,0.05614,13.09
cell_006,601,0.05556,11.92
cell_006,602,0.05591,12.62
cell_006,603,0.05598,12.76
cell_006,604,0.05632,13.46
cell_006,605,0.05624,13.29
cell_006,606,0.05607,12.94
cell_006,607,0.05559,11.98
cell_006,608,0.05629,13.39
cell_006,609,0.05609,12.98
cell_006,610,0.05603,12.87
cell_006,611,0.05607,12.93
cell_006,612,0.05592,12.63
cell_006,613,0.05562,12.04
cell_006,614,0.05564,12.08
cell_006,615,0.05562,12.03
cell_006,616,0.05589,12.57
cell_006,617,0.05609,12.98
cell_006,618,0.05637,13.55
cell_006,619,0.05629,13.38
cell_006,620,0.05561,12.01
cell_006,621,0.05576,12.33
cell_006,622,0.0561,13.01
cell_006,623,0.05634,13.48
cell_006,624,0.05644,13.68
cell_006,625,0.05575,12.3
cell_006,626,0.05578,12.36
cell_006,627,0.05629,13.4
cell_006,628,0.05586,12.52
cell_006,629,0.05568,12.15
cell_006,630,0.05608,12.97
cell_006,631,0.05575,12.31
cell_006,632,0.05614,13.09
cell_006,633,0.05577,12.33
cell_006,634,0.05619,13.19
cell_006,635,0.05626,13.32
cell_006,636,0.05646,13.73
cell_006,637,0.05661,14.02
cell_006,638,0.05655,13.9
cell_006,639,0.05606,12.92
cell_006,640,0.05669,14.19
cell_006,641,0.05621,13.22
cell_006,642,0.05607,12.94
cell_006,643,0.05619,13.18
cell_006,644,0.05623,13.26
cell_006,645,0.05624,13.29
cell_006,646,0.05676,14.34
cell_006,647,0.05671,14.22
cell_006,648,0.05638,13.56
cell_006,649,0.05633,13.46
cell_006,650,0.05622,13.24
cell_006,651,0.05634,13.48
cell_006,652,0.05645,13.7
cell_006,653,0.05665,14.1
cell_006,654,0.05606,12.92
cell_006,655,0.05604,12.88
cell_006,656,0.05608,12.97
cell_006,657,0.05669,14.18
cell_006,658,0.05627,13.35
cell_006,659,0.05633,13.46
cell_006,660,0.05602,12.84
cell_006,661,0.05626,13.32
cell_006,662,0.05662,14.06
cell_006,663,0.05689,14.59
cell_006,664,0.05613,13.06
cell_006,665,0.05686,14.53
cell_006,666,0.05608,12.97
cell_006,667,0.05669,14.18
cell_006,668,0.05662,14.06
cell_006,669,0.05618,13.16
cell_006,670,0.05692,14.66
cell_006,671,0.05639,13.59
cell_006,672,0.05634,13.48
cell_006,673,0.05705,14.92
cell_006,674,0.05626,13.32
cell_006,675,0.05684,14.49
cell_006,676,0.05649,13.78
cell_006,677,0.05669,14.19
cell_006,678,0.05707,14.95
cell_006,679,0.05689,14.59
cell_006,680,0.05695,14.71
cell_006,681,0.05706,14.94
cell_006,682,0.05681,14.44
cell_006,683,0.05713,15.07
cell_006,684,0.057,14.81
cell_006,685,0.05649,13.79
cell_006,686,0.0569,14.62
cell_006,687,0.05629,13.38
cell_006,688,0.05658,13.96
cell_006,689,0.05654,13.89
cell_006,690,0.05659,13.99
cell_006,691,0.0567,14.21
cell_006,692,0.05725,15.32
cell_006,693,0.05679,14.39
cell_006,694,0.05645,13.71
cell_006,695,0.05722,15.27
cell_006,696,0.0569,14.61
cell_006,697,0.05686,14.54
cell_006,698,0.05647,13.74
cell_006,699,0.05662,14.05
cell_006,700,0.05648,13.76
cell_006,701,0.05733,15.48
cell_006,702,0.05739,15.6
cell_006,703,0.057,14.82
cell_006,704,0.05644,13.68
cell_006,705,0.05671,14.23
cell_006,706,0.05727,15.36
cell_006,707,0.05653,13.87
cell_006,708,0.05712,15.07
cell_006,709,0.05728,15.37
cell_006,710,0.05702,14.86
cell_006,711,0.05742,15.67
cell_006,712,0.05696,14.74
cell_006,713,0.05749,15.81
cell_006,714,0.05655,13.91
cell_006,715,0.05691,14.64
cell_006,716,0.05679,14.39
cell_006,717,0.05664,14.09
cell_006,718,0.05675,14.31
cell_006,719,0.0571,15.01
cell_006,720,0.05692,14.66
cell_006,721,0.05691,14.64
cell_006,722,0.05664,14.1
cell_006,723,0.05712,15.07
cell_006,724,0.0572,15.22
cell_006,725,0.05693,14.68
cell_006,726,0.05686,14.54
cell_006,727,0.05716,15.14
cell_006,728,0.05699,14.79
cell_006,729,0.05728,15.37
cell_006,730,0.05693,14.68
cell_006,731,0.05711,15.04
cell_006,732,0.05757,15.96
cell_006,733,0.05685,14.51
cell_006,734,0.05702,14.85
cell_006,735,0.05701,14.84
cell_006,736,0.05769,16.2
cell_006,737,0.05719,15.21
cell_006,738,0.05701,14.83
cell_006,739,0.05775,16.33
cell_006,740,0.05716,15.13
cell_006,741,0.05769,16.21
cell_006,742,0.05768,16.18
cell_006,743,0.05778,16.39
cell_006,744,0.0575,15.81
cell_006,745,0.05762,16.07
cell_006,746,0.05718,15.18
cell_006,747,0.05695,14.71
cell_006,748,0.05717,15.16
cell_006,749,0.05749,15.81
cell_006,750,0.05702,14.86
cell_006,751,0.05786,16.54
cell_006,752,0.05767,16.17
cell_006,753,0.05793,16.69
cell_006,754,0.05749,15.81
cell_006,755,0.05729,15.4
cell_006,756,0.05725,15.32
cell_006,757,0.05764,16.11
cell_006,758,0.05709,15.0
cell_006,759,0.0578,16.43
cell_006,760,0.05764,16.1
cell_006,761,0.05745,15.72
cell_006,762,0.05757,15.97
cell_006,763,0.05746,15.74
cell_006,764,0.05713,15.08
cell_006,765,0.05711,15.03
cell_006,766,0.05746,15.73
cell_006,767,0.05718,15.17
cell_006,768,0.05719,15.2
cell_006,769,0.05765,16.13
cell_006,770,0.05802,16.88
cell_006,771,0.05751,15.85
cell_006,772,0.05771,16.26
cell_006,773,0.05747,15.76
cell_006,774,0.05792,16.66
cell_006,775,0.05787,16.57
cell_006,776,0.05728,15.39
cell_006,777,0.05817,17.16
cell_006,778,0.05768,16.18
cell_006,779,0.05823,17.29
cell_006,780,0.05805,16.92
cell_006,781,0.05789,16.6
cell_006,782,0.05733,15.48
cell_006,783,0.05788,16.6
cell_006,784,0.05757,15.96
cell_006,785,0.05815,17.14
cell_006,786,0.05765,16.13
cell_006,787,0.05789,16.62
cell_006,788,0.05805,16.94
cell_006,789,0.05792,16.68
cell_006,790,0.0576,16.02
cell_006,791,0.05816,17.15
cell_006,792,0.05756,15.94
cell_006,793,0.0578,16.43
cell_006,794,0.05822,17.28
cell_006,795,0.05831,17.45
cell_006,796,0.05815,17.14
cell_006,797,0.05774,16.3
cell_006,798,0.05813,17.1
cell_006,799,0.05758,15.98
cell_006,800,0.05762,16.07
cell_007,1,0.0519,-0.47
cell_007,2,0.0524,0.48
cell_007,3,0.05187,-0.53
cell_007,4,0.05252,0.71
cell_007,5,0.05176,-0.74
cell_007,6,0.05258,0.83
cell_007,7,0.05208,-0.12
cell_007,8,0.0518,-0.66
cell_007,9,0.05192,-0.43
cell_007,10,0.0518,-0.65
cell_007,11,0.05203,-0.21
cell_007,12,0.05214,-0.0
cell_007,13,0.05235,0.4
cell_007,14,0.05211,-0.06
cell_007,15,0.05185,-0.57
cell_007,16,0.05281,1.27
cell_007,17,0.0528,1.25
cell_007,18,0.05264,0.95
cell_007,19,0.05197,-0.34
cell_007,20,0.05278,1.23
cell_007,21,0.05251,0.69
cell_007,22,0.0521,-0.09
cell_007,23,0.05211,-0.06
cell_007,24,0.0519,-0.47
cell_007,25,0.05239,0.48
cell_007,26,0.05194,-0.39
cell_007,27,0.05189,-0.49
